report_date,market_data_as_of,entity_type,category,ticker,name,horizon_months,price_return,rank,overall_rank,within_category_rank,market_cap,market_cap_coverage,price_date
2026-08-17,2026-08-14,stock,Emerging Biotech,ADMA,ADMA Biologics,12,-0.442613301942,8,48,8,2065094890.65,1,2026-08-14
2026-08-17,2026-08-14,stock,Established Biotech,IONS,Ionis Pharmaceuticals,12,0.307446322522,8,19,8,9151770612.54,1,2026-08-14
2026-08-17,2026-08-14,stock,Big Pharma,PFE,Pfizer,12,0.0656324582339,9,32,9,144828705896,1,2026-08-14
2026-08-17,2026-08-14,stock,Devices & Diagnostic,SYK,Stryker,12,-0.111806446545,9,38,9,128865200534,1,2026-08-14
2026-08-17,2026-08-14,stock,Emerging Biotech,RXRX,Recursion Pharmaceuticals,12,-0.452339688042,9,49,9,1756822875.38,1,2026-08-14
2026-08-17,2026-08-14,stock,Established Biotech,ARGX,Argenx,12,0.302005108362,9,20,9,52832758588.5,1,2026-08-14
2026-08-17,2026-08-14,stock,Big Pharma,AZN,AstraZeneca,12,-0.0119363395225,10,34,10,241348854732,1,2026-08-14
2026-08-17,2026-08-14,stock,Devices & Diagnostic,ABT,Abbott,12,-0.15559772296,10,41,10,182486222396,1,2026-08-14
2026-08-17,2026-08-14,stock,Emerging Biotech,RNA,Avidity Biosciences,12,-0.723692704971,10,53,10,197399120.22,1,2026-08-14
2026-08-17,2026-08-14,stock,Established Biotech,VRTX,Vertex,12,0.287583696123,10,21,10,121255976500,1,2026-08-14
2026-08-17,2026-08-14,stock,Big Pharma,SNY,Sanofi,12,-0.121559172192,11,39,11,103635492945,1,2026-08-14
2026-08-17,2026-08-14,stock,Devices & Diagnostic,ISRG,Intuitive Surgical,12,-0.178549119227,11,43,11,130099936664,1,2026-08-14
2026-08-17,2026-08-14,stock,Established Biotech,BMRN,BioMarin Pharmaceutical,12,0.170663885992,11,25,11,11736231075.4,1,2026-08-14
2026-08-17,2026-08-14,stock,Big Pharma,NVO,Novo Nordisk,12,-0.124403739744,12,40,12,195750833026,1,2026-08-14
2026-08-17,2026-08-14,stock,Devices & Diagnostic,RMD,ResMed,12,-0.212116957422,12,45,12,32367881525.8,1,2026-08-14
2026-08-17,2026-08-14,stock,Established Biotech,GILD,Gilead,12,0.168877249303,12,28,12,167922325458,1,2026-08-14
2026-08-17,2026-08-14,stock,Devices & Diagnostic,TMDX,Transmedics,12,-0.305527244218,13,46,13,2790793563.25,1,2026-08-14
2026-08-17,2026-08-14,stock,Established Biotech,NBIX,Neurocrine Biosciences,12,0.149134687735,13,29,13,16879862996.9,1,2026-08-14
2026-08-17,2026-08-14,stock,Devices & Diagnostic,INSP,Inspire Medical Systems,12,-0.349436025977,14,47,14,1854311452.5,1,2026-08-14
2026-08-17,2026-08-14,stock,Established Biotech,SRPT,Sarepta,12,-0.170105456213,14,42,14,1730394278.58,1,2026-08-14
2026-08-17,2026-08-14,stock,Devices & Diagnostic,BSX,Boston Scientific,12,-0.497625278666,15,51,15,71142677431.3,1,2026-08-14
2026-08-17,2026-08-14,stock,Established Biotech,ALNY,Alnylam,12,-0.490655142456,15,50,15,29304196842,1,2026-08-14
2026-08-17,2026-08-14,stock,Devices & Diagnostic,PODD,Insulet,12,-0.553833224391,16,52,16,11554732916.7,1,2026-08-14
2026-08-17,2026-08-14,stock,Devices & Diagnostic,BD,Becton Dickinson,12,,,,,,0,2026-08-14
2026-08-17,2026-08-14,stock,Big Pharma,JNJ,Johnson & Johnson,24,0.633414894284,1,9,1,614355449333,1,2026-08-14
2026-08-17,2026-08-14,stock,Devices & Diagnostic,MASI,Masimo,24,0.457911366767,1,12,1,,0,2026-06-09
2026-08-17,2026-08-14,stock,Emerging Biotech,CORT,Corcept Therapeutics,24,2.36973800412,1,1,1,11869203990.6,1,2026-08-14
2026-08-17,2026-08-14,stock,Established Biotech,EXEL,Exelixis,24,0.944592030361,1,4,1,14075884648,1,2026-08-14
2026-08-17,2026-08-14,stock,Big Pharma,VTRS,Viatris,24,0.391938250429,2,13,2,20612581975.8,1,2026-08-14
2026-08-17,2026-08-14,stock,Devices & Diagnostic,EW,Edwards LifeSciences,24,0.329077190946,2,14,2,51591680000,1,2026-08-14
2026-08-17,2026-08-14,stock,Emerging Biotech,BBIO,BridgeBio Pharma,24,2.27295081967,2,2,2,16074332130.9,1,2026-08-14
2026-08-17,2026-08-14,stock,Established Biotech,INCY,Incyte,24,0.933075933076,2,5,2,24445348167.6,1,2026-08-14
2026-08-17,2026-08-14,stock,Big Pharma,NVS,Novartis,24,0.315431560593,3,15,3,291322563527,1,2026-08-14
2026-08-17,2026-08-14,stock,Devices & Diagnostic,GMED,Globus Medical,24,0.229602061265,3,22,3,11064544465.3,1,2026-08-14
2026-08-17,2026-08-14,stock,Emerging Biotech,CGON,CG Oncology,24,1.19257744009,3,3,3,6297656572.2,1,2026-08-14
2026-08-17,2026-08-14,stock,Established Biotech,GILD,Gilead,24,0.875304960694,3,6,3,167922325458,1,2026-08-14
2026-08-17,2026-08-14,stock,Big Pharma,BMY,Bristol Myers Squibb,24,0.293152350081,4,16,4,134594468684,1,2026-08-14
2026-08-17,2026-08-14,stock,Devices & Diagnostic,DXCM,Dexcom,24,0.202277294039,4,23,4,32807744909.1,1,2026-08-14
2026-08-17,2026-08-14,stock,Emerging Biotech,ACAD,Acadia Pharmaceuticals,24,0.833766233766,4,7,4,4649053870.5,1,2026-08-14
2026-08-17,2026-08-14,stock,Established Biotech,ARGX,Argenx,24,0.621504761905,4,10,4,52832758588.5,1,2026-08-14
2026-08-17,2026-08-14,stock,Big Pharma,ABBV,AbbVie,24,0.286539453326,5,18,5,430823194083,1,2026-08-14
2026-08-17,2026-08-14,stock,Devices & Diagnostic,MDT,Medtronic,24,0.078841607565,5,26,5,110339895378,1,2026-08-14
2026-08-17,2026-08-14,stock,Emerging Biotech,KRYS,Krystal Biotech,24,0.726975051975,5,8,5,9612813967.72,1,2026-08-14
2026-08-17,2026-08-14,stock,Established Biotech,UTHR,United Therapeutics,24,0.55683977694,5,11,5,22016271472.4,1,2026-08-14
2026-08-17,2026-08-14,stock,Big Pharma,LLY,Eli Lilly,24,0.27983342732,6,19,6,1.0314149e+12,1,2026-08-14
2026-08-17,2026-08-14,stock,Devices & Diagnostic,STE,STERIS,24,0.00404579495567,6,30,6,22693020788,1,2026-08-14
2026-08-17,2026-08-14,stock,Emerging Biotech,OCUL,Ocular therapeutix,24,0.237977805179,6,20,6,1886500306.12,1,2026-08-14
2026-08-17,2026-08-14,stock,Established Biotech,AMGN,Amgen,24,0.291718516675,6,17,6,210497021025,1,2026-08-14
2026-08-17,2026-08-14,stock,Big Pharma,GSK,GSK,24,0.199612403101,7,24,7,103204573753,1,2026-08-14
2026-08-17,2026-08-14,stock,Devices & Diagnostic,SYK,Stryker,24,0.00390659682145,7,31,7,128865200534,1,2026-08-14
2026-08-17,2026-08-14,stock,Emerging Biotech,NVCR,Novocure,24,-0.0530726256983,7,34,7,1894573816.8,1,2026-08-14
2026-08-17,2026-08-14,stock,Established Biotech,IONS,Ionis Pharmaceuticals,24,0.232027550581,7,21,7,9151770612.54,1,2026-08-14
2026-08-17,2026-08-14,stock,Big Pharma,MRK,Merck,24,0.195038268672,8,25,8,316137525120,1,2026-08-14
2026-08-17,2026-08-14,stock,Devices & Diagnostic,ABT,Abbott,24,0.00225225225225,8,32,8,182486222396,1,2026-08-14
2026-08-17,2026-08-14,stock,Emerging Biotech,ADMA,ADMA Biologics,24,-0.460398860399,8,47,8,2065094890.65,1,2026-08-14
2026-08-17,2026-08-14,stock,Established Biotech,VRTX,Vertex,24,0.0594507405157,8,27,8,121255976500,1,2026-08-14
2026-08-17,2026-08-14,stock,Big Pharma,PFE,Pfizer,24,-0.0533568904594,9,35,9,144828705896,1,2026-08-14
2026-08-17,2026-08-14,stock,Devices & Diagnostic,RMD,ResMed,24,-0.0144456641054,9,33,9,32367881525.8,1,2026-08-14
2026-08-17,2026-08-14,stock,Emerging Biotech,RXRX,Recursion Pharmaceuticals,24,-0.53115727003,9,49,9,1756822875.38,1,2026-08-14
2026-08-17,2026-08-14,stock,Established Biotech,NBIX,Neurocrine Biosciences,24,0.053168746983,9,28,9,16879862996.9,1,2026-08-14
2026-08-17,2026-08-14,stock,Big Pharma,AZN,AstraZeneca,24,-0.0732733088497,10,36,10,241348854732,1,2026-08-14
2026-08-17,2026-08-14,stock,Devices & Diagnostic,ZBH,Zimmer Biomet,24,-0.0903750564844,10,37,10,18535640400.4,1,2026-08-14
2026-08-17,2026-08-14,stock,Emerging Biotech,RNA,Avidity Biosciences,24,-0.714539795465,10,52,10,197399120.22,1,2026-08-14
2026-08-17,2026-08-14,stock,Established Biotech,BIIB,Biogen,24,0.0392253974543,10,29,10,30799320883.1,1,2026-08-14
2026-08-17,2026-08-14,stock,Big Pharma,SNY,Sanofi,24,-0.191418531533,11,41,11,103635492945,1,2026-08-14
2026-08-17,2026-08-14,stock,Devices & Diagnostic,GEHC,GE Healthcare,24,-0.131014150943,11,38,11,31735476065.5,1,2026-08-14
2026-08-17,2026-08-14,stock,Established Biotech,ALNY,Alnylam,24,-0.147591708917,11,39,11,29304196842,1,2026-08-14
2026-08-17,2026-08-14,stock,Big Pharma,NVO,Novo Nordisk,24,-0.659796871525,12,50,12,195750833026,1,2026-08-14
2026-08-17,2026-08-14,stock,Devices & Diagnostic,ISRG,Intuitive Surgical,24,-0.176353918744,12,40,12,130099936664,1,2026-08-14
2026-08-17,2026-08-14,stock,Established Biotech,BMRN,BioMarin Pharmaceutical,24,-0.247626493913,12,42,12,11736231075.4,1,2026-08-14
2026-08-17,2026-08-14,stock,Devices & Diagnostic,PODD,Insulet,24,-0.259263087179,13,43,13,11554732916.7,1,2026-08-14
2026-08-17,2026-08-14,stock,Established Biotech,MRNA,Moderna,24,-0.270842929526,13,44,13,22752453314.1,1,2026-08-14
2026-08-17,2026-08-14,stock,Devices & Diagnostic,BSX,Boston Scientific,24,-0.337635782748,14,46,14,71142677431.3,1,2026-08-14
2026-08-17,2026-08-14,stock,Established Biotech,REGN,Regeneron,24,-0.318686350493,14,45,14,78313741172.1,1,2026-08-14
2026-08-17,2026-08-14,stock,Devices & Diagnostic,TMDX,Transmedics,24,-0.479797979798,15,48,15,2790793563.25,1,2026-08-14
2026-08-17,2026-08-14,stock,Established Biotech,SRPT,Sarepta,24,-0.864378840102,15,53,15,1730394278.58,1,2026-08-14
2026-08-17,2026-08-14,stock,Devices & Diagnostic,INSP,Inspire Medical Systems,24,-0.697483443709,16,51,16,1854311452.5,1,2026-08-14
2026-08-17,2026-08-14,stock,Devices & Diagnostic,BD,Becton Dickinson,24,,,,,,0,2026-08-14
